text,Loaded Language,Name calling/Labeling,Smears,Appeal to fear/prejudice,Black-and-white Fallacy/Dictatorship,Exaggeration/Minimisation,Slogans,Misrepresentation of Someone's Position (Straw Man),"Obfuscation, Intentional vagueness, Confusion",Presenting Irrelevant Data (Red Herring),Whataboutism,Causal Oversimplification,Appeal to authority,Flag-waving,Doubt,Thought-terminating cliché,Bandwagon,Reductio ad hitlerum,Repetition,Glittering generalities (Virtue)
"WHEN THE HOLY SPIRIT CRANKS THE PASTOR UP AND
HE GETS REAL SPECIFIC ABOUT YOUR SITUATION.
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Democrats love saying ""orange man"" so much

they nominated a vegetable!!
",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If we wipe out the Coronavirus when the warm weather comes we can tell the liberals that Global Warming killed it and watch their heads explode!
",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"When the left finds out sunshine kills the China virus
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HOW YOU THINK YOU LOOK PROTESTING THE LOCKDOWNS

HOW YOU ACTUALLY LOOK PROTESTING THE LOCKDOWNS
HELP! HELP! I'M BEING REPRESSED!
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mexican word of the Day: Biden

""Help! This gringo is Biden my ear!""
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERYTHING IS GOING AS PLANNED.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HOW TO KILL THE CORONOVIRUS

Hey Hillary, I hear the Coronavirus is going to testify against you.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"REMEMBER, NO MATTER HOW BAD THINGS GET AT LEAST YOU'RE NOT QUARANTINED WITH HILLARY!",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"When there have been 0 mass shootings during Quarantine when Guns and Ammo are being bought in mass.

WOULD YOU JUST LOOK AT THAT",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"IMPEACH THE DEMOCRATS

KEEP AMERICA GREAT",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
If Nonessential was A Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE FACE YOU MAKE WHEN REALIZING COVID-19 DIES AT 80 DEGREES AND GLOBAL WARMING CAN SAVE US,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Infected for 9 days
Been in contact with 42 people Asymptomatic & feeling fine!

Infected for 35 minutes
About to get super sick, miss two weeks of work & a truck payment

Dating a nurse.

Mom has cancer.

Has asthma.

Asymptomatic? Lucky for you.
Could be bad luck for everyone else.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"normal people

conspiracy theorists",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
When I walk into a southern grocery store with my mask on,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"When I hear someone basing their trust in a vaccine on which politicians approve it.
Without even looking at what scientists say.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"David skipped the flu shot.
He got sick and recovered within a week.
His elderly grandmother was not so lucky.

Vaccines - It isn't always about you.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Before you let that political advertisment outrage you try to remember the last time a political ad told you anything objectively.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Anti-maskers
""You'll never take OUR FREEDOM!""

The rest of society
""You're just going to the store mate. Put yer fuckin' mask on!""",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"THIS IS AN ANTIDEPRESSANT

THIS IS SHIT

Depression is a serious illness that kills over 800,000 people every year.
Its causes and treatments are complicated and nuanced. 
It is not something that can be treated flippantly with a day in the forest.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Homeopathy is fake medicine that by definition has no active ingredients.
The so-called doctors"" who prescribe it are either incompetent or frauds. 
They are giving fake medicine to sick people and belong in jail.",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Before we get started sir, is your blood
type liberal, conservative, or independent?

(Yes, making medical decisions based on politics is as stupid as this sounds)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Maybe if we renamed diseases after anti-vaccine activists, less children would have to suffer.
Like this child with Jim Carrey's Disease (chicken Pox)",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I have a conspiracy blog that exposes the way big corporations control the world by propaganda.

Your blog is hosted on Amazon, registered by GolDaddy, and mostly found via Google.
Tell me again how this propaganda thing works?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"l'll never know measles, chicken pox, polio, or whooping cough.

Thanks for having me vaccinated Mom.
I love you",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mom, can't I see a doctor?
No honey. 
I'm sure GonzoSk8r69 knows what's best for you.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Common name: 
Asian Giant Hornet

Name the media uses to scare you into clicking links: Murder Hornet",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
When your anti-vaccine friend is upset that you called them on their bullshit.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If anti-lockdown protest logic were applied to other areas of life:
""Ok guys, we've slowed to a safe falling speed, SO we clearly don't need these parachutes anymore!""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"If you truly believe I can hear your thoughts and prayers wherever you are
Then it doesn't make a lot of sense to crowd together in a church during a pandemic does it?

",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This is your child

This is your child on vaccines

Any Questions?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"If you think your body has energy fields.
It means you don't actually understand what energy is.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The reason I don't eat plant based meats is because
I want to support our farmers.
Sure, but aren't you ignoring the plight of hard working people in the soybean mines?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The radiation emitted from this lamp is far more energetic than 5G signals.

Neither are harmful to your health. 
Except when you use them to read woo on the internet.

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"50,000 people die from influenza and most people don't get vaccinated.

A few cases of ebola, SARS, or corona virus show up and everyone loses their minds.

",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Number of confirmed injuries due to strangers tampering with Halloween candy since 1970: None

Number of confirmed injuries due to meteorites since 1970: 1100+

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Still waiting...

For peer reviewed evidence of eating GMO foods harming human health.
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Nathan Rothschild
Part of a family who:
- Never financed both sides of any war.
- Doesn't own any central banks
- Are accused by conspiracy theorists of having more money than actually exists.

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"The annual conference of scientists who have proven
that GMO foods are harmful...
...seems just as busy as last year's

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""We know that the increase in atmospheric CO2 comes from fossil fuels by examining isotopes. 
We know that an increase in CO2 means that more heat is trapped in the atmosphere.
Adding more CO2 to the system will result in an increase in temperature.""

""But some people at the Climate protest were littering!""
",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Just a heads up, Most quotes you see from me being passed around the internet aren't actually mine.
-Morgan Freeman

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Where did the ""ancient"" concept of Qi and meridians
that your acupuncture practitioner speaks of originate?

From this French author in 1939. 
Nothing ancient or Chinese about it.

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Yes, I'm homeopathic, why do you ask?

I'd like to see a real medical doctor instead if you don't mind.

",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If you criticize others for ignoring hard scientific data confirming anthropogenic global warming...
...but ignore hard scientific data that shows GMO foods are safe and organic food has no nutritional advantage...

You're doing science wrong!
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"This site is bound to be honest and unbiased.

It has the word ""truth"" right in the URL.

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""I'm really worried about getting cancer from those wind turbines!""

""Well, they blow the chemtrails away, so I think it's worth the risk.""
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I don't get it. 
My parents refuse to vaccinate me because they say the aluminium in vaccines is poison.

Then they go and feed me food that contains aluminium all day?

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Naturopathy,
For those who want to look like a real doctor, but cant be bothered with all that pesky science.

",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Most children undergoing cancer treatment cannot be vaccinated. 
Their lives are in danger from unvaccinated people.

Vaccines. 
It isn't always about you.
",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cancer cures are suppressed because there's more money to be made in treating than curing.

You're trying to tell me tobacco companies wouldn't page huge money for a lung cancer cure?
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"""Spreading the chemtrails is actually quite easy.""

""Getting them right to the edge of the Earth without flying off into space is the difficult part.""

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Breaking news!

University of Google alumni left reeling as Dunning-Kruger Syndrome spreads unchecked through their ranks.

",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"In case you fell for it...

Israeli scientists have NOT found a cure for all cancers. It was just another case of bad science reporting by a credulous media.

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Large studies have found no correlation between glyphosate use among farmers and cancer rates.

None. Zip. Nada. Zilch.

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"While there's no scientific consensus that acupuncture actually works, you can reasonably argue that it can have a placebo effect on humans.

Animals however do not respond to placebos, so all veterinary acupuncturists are doing is stabbing your pets for money. 
Animal cruelty plain and simple.
",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The only thing ""essential"" oils are essential for is the seller's income

Aromatherapy has no proven medical benefits

",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Claims big pharma won't sell natural medicines because they can't make a profit off what they can't patent.

Spends $120 a month on water.

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""I can't believe how cold it is lately. 
So much for global warming.""

""You mean the sea levels are falling and hundreds of thousands of square kilometres of polar ice has returned? That's fantastic news!""

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Turkey does in fact contain l-tryptophan which can induce drowsiness.

But no more than beef, chicken, or other common meats.
So the drowsiness is more likely because you ate like a pig, had some wine, and then ate some more.

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Try to think of all the ""natural"" things that can harm or kill you.

Then ask yourself why that word sways your choice of food.

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Could those of you saying that someone losing a Twitter account is akin to life under the Nazis
Kindly STFU?

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Diphtheria, polio, smallpox...

That's the problem with you pro-vaccine people. 
You keep bringing up diseases that almost nobody hears about anymore.

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Marty, I'm going back in time again!

Why? Is something wrong with my parents?

No.
l just wanted to live in a time when vaccines being a good thing and the Earth being a globe wasn't something people actually debated.

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Calls for a ban on glyphosate based on a mistaken belief that it may be carcinogenic.

Keeps drinking wine which IS carcinogenic

",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Those who believe without reason cannot be convinced by reason.""
-James Randi
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"We know the moon landings were not faked.

Because that's how we discovered the Earth was flat.

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Today we salute the 400,000 people involved in faking six moon landings for keeping their mouths shut for 49 years.
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Jake believes he's ""woke"".

He is suspicious of anything said by the government,
corporations, or any authority.

Yet he believes random uncited memes circulating on Facebook without question

Jake ain't woke

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Claim: Acupuncture is a form of Chinese medicine that is thousands of years old.

However: The technology for making the needles is only a few hundred years old

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Had a brain Injury and forgot everything he learned in medical school.

Successful Naturopath.

",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"When someone ignores your peer reviewed citations and tells you to ""do ur research""

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""If chemtrails aren't real, explain why they appear to turn on and off all the time?""

""The same reason why you see your breath on a cold day, but not a hot day, dummy.""

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Aside from the vitamin seller,
This is the main beneficiary when you megadose vitamins.
",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""So why are we marching against Monsanto and not all the other companies who make the same products?""

""Uh... just chant the slogans and don't ask questions!""

",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"I'm going to strike a blow at Monsanto, expose the Rothschilds, and warn everyone about big pharma!

As long as I don't have to get off the sofa.
",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"While well-fed westerners campaign against crops genetically modified to be higher yielding, and drought resistant

Those with no voice continue to die in drought induced famines.

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""I can't believe how much positive feedback I'm getting from other anti-vaccine activists on Facebook.""

""I'm glad you're getting some attention Dad, but why am I the one who has to get sick?""

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ate 5000 calories per day for a month.

Thinks the restaurant is the problem.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ok, explain this to me again...

Exactly how does breaking blood vessels and causing clots and bruising ""enhance circulation""?

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"For those times when you just can't make it to your reiki session, but you wanted the same results.

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Researchers have developed a type of rice to combat Vitamin A deficiencies in poor countries that cause widespread blindness and over 600,000 childhood deaths annually.

The well fed people at Greenpeace oppose this. 
What kind of people are they?

",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"When are you anti-vaccine nuts going to stop making the autism claims? 
It was proven wrong years ago!

As Soon as you science nerds stop making the same tired old dihydrogen monoxide jokes over and over again.

",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HUNTER TAKING PRESS QUESTIONS
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I take a shit every morning at 8 AM.

That's good. So what's the problem?

I wake up at 9 AM.

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sen. Mazie Hirono, D-Hawaii, the dumbest person in the U.S. Capitol*, questions Judge Amy Coney Barrett, the smartest person, during Confirmation hearings this week.

* Normally, the ""dumbest"" designation goes to Rep. Maxine Waters, D-Calif., but Ms. Waters was not present in the building.
",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"(OBAMA) KICKED ME OUT

(TRUMP) INVITED ME BACK
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I am getting very concerned!

This man hasn't called me yet to tell me how to vote.
",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BIDEN FOR PRESIDENT

",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Magnification reveals how low Democrats will go to smear the opposition.

BIDEN
HARRIS
",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Let's take a stroll down memory lane, shall we?
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FaceTime thanksgiving is better than tummy time Christmas.
",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Vaccines are just a way for doctors & big pharma to make money.""

Said the ignorant, internet doctor who thinks this is free.

",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"You ain't black!

You ain't President!
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"in order to stay out of Facebook jail I will be posting memes in code

Is a...
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Just like Bernie, I'm all for making the minimum age 15.

Wage, Joe, the minimum wage, you idiot.
",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SNIFF DOG
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"What now boss?

I'm not your boss this time, Joe.
That's Kamala now.

",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hunter Biden celebrating his dad's victory

Peanutbutter and crack sandwich.
",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pornhub

Interracial couple fuck entire nation.

",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TRUMP RALLY

Can you spot the difference?

BIDEN RALLY
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TELLING YOU RIGHT NOW

MY NAME BETTER NOT BE ON YOUR DUMB ASS KIDS COMPUTER
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"During Halloween some states require child sex offenders put signs up... stay informed

BIDEN FOR PRESIDENT
",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MEET THE BIDEN BOYS

SNIFF &SNORT
",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TRUMP KIDS CAMPAIGNING FOR DAD

HUNTER BIDEN
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Joe Biden presents

The Poor Boys
",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
